ID,Product Name,Category,Price,Tax
8633,Product_8633,Category_10,14.89,1.96
8634,Product_8634,Category_12,70.62,16.64
8635,Product_8635,Category_7,230.11,15.23
8636,Product_8636,Category_17,307.26,8.62
8637,Product_8637,Category_10,298.00,1.96
8638,Product_8638,Category_7,235.20,15.23
8639,Product_8639,Category_13,284.84,9.82
8640,Product_8640,Category_13,335.04,9.82
8641,Product_8641,Category_10,260.55,1.96
8642,Product_8642,Category_17,105.32,8.62
8643,Product_8643,Category_20,130.44,7.01
8644,Product_8644,Category_10,159.35,1.96
8645,Product_8645,Category_8,50.67,4.87
8646,Product_8646,Category_8,373.18,4.87
8647,Product_8647,Category_7,152.28,15.23
8648,Product_8648,Category_11,233.03,2.04
8649,Product_8649,Category_4,157.74,7.07
8650,Product_8650,Category_12,332.14,16.64
8651,Product_8651,Category_15,289.06,5.71
8652,Product_8652,Category_2,127.87,5.19
8653,Product_8653,Category_20,28.72,7.01
8654,Product_8654,Category_1,308.62,1.59
8655,Product_8655,Category_7,300.03,15.23
8656,Product_8656,Category_20,103.71,7.01
8657,Product_8657,Category_18,306.54,1.76
8658,Product_8658,Category_20,327.75,7.01
8659,Product_8659,Category_18,232.27,1.76
8660,Product_8660,Category_20,9.16,7.01
8661,Product_8661,Category_19,436.24,12.09
8662,Product_8662,Category_3,101.15,9.60
8663,Product_8663,Category_5,252.08,15.25
8664,Product_8664,Category_16,39.95,10.21
8665,Product_8665,Category_11,108.31,2.04
8666,Product_8666,Category_2,443.78,5.19
8667,Product_8667,Category_14,348.96,18.89
8668,Product_8668,Category_5,331.49,15.25
8669,Product_8669,Category_6,347.87,10.37
8670,Product_8670,Category_2,402.31,5.19
8671,Product_8671,Category_14,419.07,18.89
8672,Product_8672,Category_13,116.32,9.82
8673,Product_8673,Category_5,68.03,15.25
8674,Product_8674,Category_1,138.09,1.59
8675,Product_8675,Category_20,86.31,7.01
8676,Product_8676,Category_14,212.68,18.89
8677,Product_8677,Category_14,26.84,18.89
8678,Product_8678,Category_2,101.26,5.19
8679,Product_8679,Category_1,239.10,1.59
8680,Product_8680,Category_14,338.28,18.89
8681,Product_8681,Category_20,89.73,7.01
8682,Product_8682,Category_13,344.12,9.82
8683,Product_8683,Category_17,119.60,8.62
8684,Product_8684,Category_16,322.37,10.21
8685,Product_8685,Category_4,349.33,7.07
8686,Product_8686,Category_10,69.29,1.96
8687,Product_8687,Category_9,284.71,17.02
8688,Product_8688,Category_2,377.15,5.19
8689,Product_8689,Category_9,86.82,17.02
8690,Product_8690,Category_17,480.02,8.62
8691,Product_8691,Category_5,478.58,15.25
8692,Product_8692,Category_3,245.13,9.60
8693,Product_8693,Category_3,356.44,9.60
8694,Product_8694,Category_6,366.63,10.37
8695,Product_8695,Category_16,203.42,10.21
8696,Product_8696,Category_14,298.05,18.89
8697,Product_8697,Category_20,331.94,7.01
8698,Product_8698,Category_4,286.82,7.07
8699,Product_8699,Category_2,119.92,5.19
8700,Product_8700,Category_14,398.13,18.89
8701,Product_8701,Category_18,191.29,1.76
8702,Product_8702,Category_4,366.13,7.07
8703,Product_8703,Category_16,169.76,10.21
8704,Product_8704,Category_19,326.28,12.09
8705,Product_8705,Category_4,389.73,7.07
8706,Product_8706,Category_16,470.95,10.21
8707,Product_8707,Category_19,222.42,12.09
8708,Product_8708,Category_11,366.01,2.04
8709,Product_8709,Category_16,26.77,10.21
8710,Product_8710,Category_16,357.99,10.21
8711,Product_8711,Category_11,282.24,2.04
8712,Product_8712,Category_9,409.03,17.02
8713,Product_8713,Category_8,419.19,4.87
8714,Product_8714,Category_5,157.59,15.25
8715,Product_8715,Category_4,213.69,7.07
8716,Product_8716,Category_19,111.80,12.09
8717,Product_8717,Category_16,69.29,10.21
8718,Product_8718,Category_12,214.65,16.64
8719,Product_8719,Category_3,64.71,9.60
8720,Product_8720,Category_15,212.69,5.71
8721,Product_8721,Category_9,428.98,17.02
8722,Product_8722,Category_15,112.04,5.71
8723,Product_8723,Category_17,356.20,8.62
8724,Product_8724,Category_20,267.44,7.01
8725,Product_8725,Category_8,362.25,4.87
8726,Product_8726,Category_6,316.15,10.37
8727,Product_8727,Category_1,364.24,1.59
8728,Product_8728,Category_4,235.94,7.07
8729,Product_8729,Category_19,138.00,12.09
8730,Product_8730,Category_12,39.28,16.64
8731,Product_8731,Category_6,413.96,10.37
8732,Product_8732,Category_20,327.45,7.01
8733,Product_8733,Category_20,343.92,7.01
8734,Product_8734,Category_15,222.50,5.71
8735,Product_8735,Category_2,109.10,5.19
8736,Product_8736,Category_10,193.56,1.96
8737,Product_8737,Category_7,352.43,15.23
8738,Product_8738,Category_2,332.28,5.19
8739,Product_8739,Category_18,391.44,1.76
8740,Product_8740,Category_18,163.80,1.76
8741,Product_8741,Category_14,132.34,18.89
8742,Product_8742,Category_6,397.44,10.37
8743,Product_8743,Category_20,147.65,7.01
8744,Product_8744,Category_11,20.26,2.04
8745,Product_8745,Category_3,310.63,9.60
8746,Product_8746,Category_5,364.23,15.25
8747,Product_8747,Category_17,308.88,8.62
8748,Product_8748,Category_5,279.83,15.25
8749,Product_8749,Category_19,74.09,12.09
8750,Product_8750,Category_18,271.42,1.76
8751,Product_8751,Category_14,15.59,18.89
8752,Product_8752,Category_2,337.27,5.19
8753,Product_8753,Category_14,151.93,18.89
8754,Product_8754,Category_3,210.47,9.60
8755,Product_8755,Category_2,429.98,5.19
8756,Product_8756,Category_9,208.64,17.02
8757,Product_8757,Category_8,177.24,4.87
8758,Product_8758,Category_3,299.54,9.60
8759,Product_8759,Category_1,257.77,1.59
8760,Product_8760,Category_14,460.74,18.89
8761,Product_8761,Category_10,55.85,1.96
8762,Product_8762,Category_16,392.27,10.21
8763,Product_8763,Category_7,43.39,15.23
8764,Product_8764,Category_6,139.34,10.37
8765,Product_8765,Category_18,111.44,1.76
8766,Product_8766,Category_13,492.88,9.82
8767,Product_8767,Category_17,89.70,8.62
8768,Product_8768,Category_13,67.41,9.82
8769,Product_8769,Category_6,272.40,10.37
8770,Product_8770,Category_17,316.32,8.62
8771,Product_8771,Category_13,373.09,9.82
8772,Product_8772,Category_6,431.39,10.37
8773,Product_8773,Category_4,332.95,7.07
8774,Product_8774,Category_8,403.13,4.87
8775,Product_8775,Category_5,230.79,15.25
8776,Product_8776,Category_7,48.25,15.23
8777,Product_8777,Category_15,9.25,5.71
8778,Product_8778,Category_9,326.11,17.02
8779,Product_8779,Category_12,108.24,16.64
8780,Product_8780,Category_13,184.47,9.82
8781,Product_8781,Category_9,327.47,17.02
8782,Product_8782,Category_11,441.84,2.04
8783,Product_8783,Category_12,445.27,16.64
8784,Product_8784,Category_20,272.27,7.01
8785,Product_8785,Category_3,260.41,9.60
8786,Product_8786,Category_4,228.97,7.07
8787,Product_8787,Category_18,145.99,1.76
8788,Product_8788,Category_16,451.82,10.21
8789,Product_8789,Category_5,320.04,15.25
8790,Product_8790,Category_16,336.46,10.21
8791,Product_8791,Category_4,41.28,7.07
8792,Product_8792,Category_8,372.00,4.87
8793,Product_8793,Category_2,234.34,5.19
8794,Product_8794,Category_17,491.11,8.62
8795,Product_8795,Category_15,38.35,5.71
8796,Product_8796,Category_15,34.32,5.71
8797,Product_8797,Category_1,68.01,1.59
8798,Product_8798,Category_2,432.54,5.19
8799,Product_8799,Category_6,161.23,10.37
8800,Product_8800,Category_14,477.79,18.89
8801,Product_8801,Category_3,493.09,9.60
8802,Product_8802,Category_5,160.70,15.25
8803,Product_8803,Category_18,139.66,1.76
8804,Product_8804,Category_20,164.10,7.01
8805,Product_8805,Category_8,6.07,4.87
8806,Product_8806,Category_14,358.64,18.89
8807,Product_8807,Category_4,425.41,7.07
8808,Product_8808,Category_7,34.26,15.23
8809,Product_8809,Category_14,170.58,18.89
8810,Product_8810,Category_15,384.89,5.71
8811,Product_8811,Category_2,396.25,5.19
8812,Product_8812,Category_9,428.15,17.02
8813,Product_8813,Category_3,205.06,9.60
8814,Product_8814,Category_1,4.58,1.59
8815,Product_8815,Category_14,142.35,18.89
8816,Product_8816,Category_14,284.83,18.89
8817,Product_8817,Category_4,231.48,7.07
8818,Product_8818,Category_1,265.03,1.59
8819,Product_8819,Category_11,486.01,2.04
8820,Product_8820,Category_19,460.80,12.09
8821,Product_8821,Category_20,286.01,7.01
8822,Product_8822,Category_11,485.03,2.04
8823,Product_8823,Category_6,144.40,10.37
8824,Product_8824,Category_5,144.39,15.25
8825,Product_8825,Category_12,275.88,16.64
8826,Product_8826,Category_16,391.95,10.21
8827,Product_8827,Category_3,354.56,9.60
8828,Product_8828,Category_8,446.08,4.87
8829,Product_8829,Category_10,65.02,1.96
8830,Product_8830,Category_13,4.30,9.82
8831,Product_8831,Category_1,76.15,1.59
8832,Product_8832,Category_6,191.31,10.37
8833,Product_8833,Category_14,7.28,18.89
8834,Product_8834,Category_20,484.78,7.01
8835,Product_8835,Category_20,487.98,7.01
8836,Product_8836,Category_8,149.28,4.87
8837,Product_8837,Category_13,162.65,9.82
8838,Product_8838,Category_8,313.29,4.87
8839,Product_8839,Category_7,25.35,15.23
8840,Product_8840,Category_8,123.00,4.87
8841,Product_8841,Category_1,356.11,1.59
8842,Product_8842,Category_3,256.81,9.60
8843,Product_8843,Category_4,313.66,7.07
8844,Product_8844,Category_11,303.00,2.04
8845,Product_8845,Category_16,299.77,10.21
8846,Product_8846,Category_7,196.47,15.23
8847,Product_8847,Category_11,167.93,2.04
8848,Product_8848,Category_2,46.18,5.19
8849,Product_8849,Category_19,35.98,12.09
8850,Product_8850,Category_20,48.76,7.01
8851,Product_8851,Category_12,250.26,16.64
8852,Product_8852,Category_16,437.76,10.21
8853,Product_8853,Category_15,77.73,5.71
8854,Product_8854,Category_2,419.74,5.19
8855,Product_8855,Category_3,70.99,9.60
8856,Product_8856,Category_2,33.66,5.19
8857,Product_8857,Category_12,146.28,16.64
8858,Product_8858,Category_10,57.96,1.96
8859,Product_8859,Category_16,96.27,10.21
8860,Product_8860,Category_10,451.92,1.96
8861,Product_8861,Category_1,129.80,1.59
8862,Product_8862,Category_1,8.09,1.59
8863,Product_8863,Category_1,67.33,1.59
8864,Product_8864,Category_17,184.27,8.62
8865,Product_8865,Category_9,301.29,17.02
8866,Product_8866,Category_7,80.96,15.23
8867,Product_8867,Category_8,46.25,4.87
8868,Product_8868,Category_6,128.30,10.37
8869,Product_8869,Category_18,240.14,1.76
8870,Product_8870,Category_2,280.78,5.19
8871,Product_8871,Category_12,489.44,16.64
8872,Product_8872,Category_9,38.38,17.02
8873,Product_8873,Category_18,88.71,1.76
8874,Product_8874,Category_5,481.94,15.25
8875,Product_8875,Category_7,310.62,15.23
8876,Product_8876,Category_1,254.83,1.59
8877,Product_8877,Category_1,41.76,1.59
8878,Product_8878,Category_17,255.20,8.62
8879,Product_8879,Category_8,273.45,4.87
8880,Product_8880,Category_19,299.40,12.09
8881,Product_8881,Category_15,27.41,5.71
8882,Product_8882,Category_14,80.10,18.89
8883,Product_8883,Category_20,382.67,7.01
8884,Product_8884,Category_8,349.25,4.87
8885,Product_8885,Category_18,317.99,1.76
8886,Product_8886,Category_19,28.83,12.09
8887,Product_8887,Category_10,366.02,1.96
8888,Product_8888,Category_9,27.05,17.02
8889,Product_8889,Category_9,375.22,17.02
8890,Product_8890,Category_19,349.82,12.09
8891,Product_8891,Category_7,156.45,15.23
8892,Product_8892,Category_16,487.54,10.21
8893,Product_8893,Category_3,385.74,9.60
8894,Product_8894,Category_16,235.38,10.21
8895,Product_8895,Category_3,461.09,9.60
8896,Product_8896,Category_3,65.63,9.60
8897,Product_8897,Category_15,123.48,5.71
8898,Product_8898,Category_8,4.73,4.87
8899,Product_8899,Category_6,191.15,10.37
8900,Product_8900,Category_3,198.48,9.60
8901,Product_8901,Category_19,60.68,12.09
8902,Product_8902,Category_11,285.68,2.04
8903,Product_8903,Category_6,431.38,10.37
8904,Product_8904,Category_18,305.25,1.76
8905,Product_8905,Category_16,61.02,10.21
8906,Product_8906,Category_10,405.58,1.96
8907,Product_8907,Category_2,382.24,5.19
8908,Product_8908,Category_14,1.83,18.89
8909,Product_8909,Category_5,235.21,15.25
8910,Product_8910,Category_3,122.85,9.60
8911,Product_8911,Category_7,65.09,15.23
8912,Product_8912,Category_18,492.80,1.76
8913,Product_8913,Category_19,113.54,12.09
8914,Product_8914,Category_18,114.28,1.76
8915,Product_8915,Category_19,461.38,12.09
8916,Product_8916,Category_3,399.00,9.60
8917,Product_8917,Category_6,176.97,10.37
8918,Product_8918,Category_5,92.12,15.25
8919,Product_8919,Category_15,12.25,5.71
8920,Product_8920,Category_20,347.48,7.01
8921,Product_8921,Category_10,212.94,1.96
8922,Product_8922,Category_20,206.88,7.01
8923,Product_8923,Category_11,478.82,2.04
8924,Product_8924,Category_6,194.96,10.37
8925,Product_8925,Category_19,494.67,12.09
8926,Product_8926,Category_5,444.64,15.25
8927,Product_8927,Category_11,329.93,2.04
8928,Product_8928,Category_4,485.09,7.07
8929,Product_8929,Category_4,464.46,7.07
8930,Product_8930,Category_14,13.40,18.89
8931,Product_8931,Category_9,103.73,17.02
8932,Product_8932,Category_20,359.64,7.01
8933,Product_8933,Category_1,150.04,1.59
8934,Product_8934,Category_11,0.79,2.04
8935,Product_8935,Category_1,134.74,1.59
8936,Product_8936,Category_9,27.61,17.02
8937,Product_8937,Category_12,429.20,16.64
8938,Product_8938,Category_20,133.83,7.01
8939,Product_8939,Category_11,12.63,2.04
8940,Product_8940,Category_20,183.60,7.01
8941,Product_8941,Category_9,88.09,17.02
8942,Product_8942,Category_3,239.47,9.60
8943,Product_8943,Category_16,171.43,10.21
8944,Product_8944,Category_5,96.60,15.25
8945,Product_8945,Category_10,54.12,1.96
8946,Product_8946,Category_13,249.76,9.82
8947,Product_8947,Category_16,216.00,10.21
8948,Product_8948,Category_18,200.29,1.76
8949,Product_8949,Category_13,427.92,9.82
8950,Product_8950,Category_3,288.11,9.60
8951,Product_8951,Category_16,372.40,10.21
8952,Product_8952,Category_14,241.19,18.89
8953,Product_8953,Category_5,395.63,15.25
8954,Product_8954,Category_9,27.80,17.02
8955,Product_8955,Category_14,73.53,18.89
8956,Product_8956,Category_7,198.44,15.23
8957,Product_8957,Category_14,165.88,18.89
8958,Product_8958,Category_4,357.16,7.07
8959,Product_8959,Category_9,99.31,17.02
8960,Product_8960,Category_5,436.82,15.25
8961,Product_8961,Category_5,176.01,15.25
8962,Product_8962,Category_17,152.74,8.62
8963,Product_8963,Category_3,493.16,9.60
8964,Product_8964,Category_19,423.93,12.09
8965,Product_8965,Category_18,14.85,1.76
8966,Product_8966,Category_9,361.59,17.02
8967,Product_8967,Category_15,333.79,5.71
8968,Product_8968,Category_6,241.73,10.37
8969,Product_8969,Category_15,167.79,5.71
8970,Product_8970,Category_8,46.33,4.87
8971,Product_8971,Category_3,155.17,9.60
8972,Product_8972,Category_15,364.03,5.71
8973,Product_8973,Category_11,449.53,2.04
8974,Product_8974,Category_3,235.17,9.60
8975,Product_8975,Category_2,318.43,5.19
8976,Product_8976,Category_6,365.65,10.37
8977,Product_8977,Category_3,168.51,9.60
8978,Product_8978,Category_3,435.75,9.60
8979,Product_8979,Category_11,248.28,2.04
8980,Product_8980,Category_15,129.47,5.71
8981,Product_8981,Category_13,26.45,9.82
8982,Product_8982,Category_6,249.57,10.37
8983,Product_8983,Category_16,256.16,10.21
8984,Product_8984,Category_5,383.75,15.25
8985,Product_8985,Category_16,298.27,10.21
8986,Product_8986,Category_11,345.61,2.04
8987,Product_8987,Category_9,202.61,17.02
8988,Product_8988,Category_13,451.17,9.82
8989,Product_8989,Category_4,232.54,7.07
8990,Product_8990,Category_6,187.00,10.37
8991,Product_8991,Category_20,224.61,7.01
8992,Product_8992,Category_20,476.30,7.01
8993,Product_8993,Category_2,326.76,5.19
8994,Product_8994,Category_4,16.01,7.07
8995,Product_8995,Category_15,143.64,5.71
8996,Product_8996,Category_5,216.48,15.25
8997,Product_8997,Category_15,84.87,5.71
8998,Product_8998,Category_19,374.14,12.09
8999,Product_8999,Category_5,473.85,15.25
9000,Product_9000,Category_6,1.26,10.37
9001,Product_9001,Category_17,0.99,8.62
9002,Product_9002,Category_13,213.80,9.82
9003,Product_9003,Category_11,64.80,2.04
9004,Product_9004,Category_3,63.75,9.60
9005,Product_9005,Category_12,155.42,16.64
9006,Product_9006,Category_1,27.41,1.59
9007,Product_9007,Category_18,147.32,1.76
9008,Product_9008,Category_12,357.43,16.64
9009,Product_9009,Category_15,460.54,5.71
9010,Product_9010,Category_12,157.47,16.64
9011,Product_9011,Category_6,78.91,10.37
9012,Product_9012,Category_13,58.57,9.82
9013,Product_9013,Category_8,303.90,4.87
9014,Product_9014,Category_8,449.74,4.87
9015,Product_9015,Category_1,3.79,1.59
9016,Product_9016,Category_8,293.64,4.87
9017,Product_9017,Category_4,138.50,7.07
9018,Product_9018,Category_20,92.11,7.01
9019,Product_9019,Category_6,207.51,10.37
9020,Product_9020,Category_11,99.77,2.04
9021,Product_9021,Category_9,129.36,17.02
9022,Product_9022,Category_1,182.19,1.59
9023,Product_9023,Category_16,291.05,10.21
9024,Product_9024,Category_6,408.77,10.37
9025,Product_9025,Category_3,39.75,9.60
9026,Product_9026,Category_15,458.04,5.71
9027,Product_9027,Category_6,28.63,10.37
9028,Product_9028,Category_9,181.58,17.02
9029,Product_9029,Category_11,429.35,2.04
9030,Product_9030,Category_13,115.42,9.82
9031,Product_9031,Category_19,417.80,12.09
9032,Product_9032,Category_15,117.42,5.71
9033,Product_9033,Category_5,356.10,15.25
9034,Product_9034,Category_8,384.48,4.87
9035,Product_9035,Category_14,395.46,18.89
9036,Product_9036,Category_10,42.81,1.96
9037,Product_9037,Category_18,8.22,1.76
9038,Product_9038,Category_13,22.71,9.82
9039,Product_9039,Category_14,381.93,18.89
9040,Product_9040,Category_12,143.09,16.64
9041,Product_9041,Category_17,457.64,8.62
9042,Product_9042,Category_10,82.40,1.96
9043,Product_9043,Category_11,415.22,2.04
9044,Product_9044,Category_12,291.75,16.64
9045,Product_9045,Category_15,78.01,5.71
9046,Product_9046,Category_2,427.63,5.19
9047,Product_9047,Category_14,429.18,18.89
9048,Product_9048,Category_18,257.35,1.76
9049,Product_9049,Category_14,49.65,18.89
9050,Product_9050,Category_16,252.59,10.21
9051,Product_9051,Category_6,244.28,10.37
9052,Product_9052,Category_14,8.36,18.89
9053,Product_9053,Category_1,396.16,1.59
9054,Product_9054,Category_20,268.56,7.01
9055,Product_9055,Category_6,278.66,10.37
9056,Product_9056,Category_16,384.30,10.21
9057,Product_9057,Category_10,332.08,1.96
9058,Product_9058,Category_11,169.65,2.04
9059,Product_9059,Category_10,400.85,1.96
9060,Product_9060,Category_3,48.21,9.60
9061,Product_9061,Category_19,276.22,12.09
9062,Product_9062,Category_11,327.88,2.04
9063,Product_9063,Category_14,347.04,18.89
9064,Product_9064,Category_14,366.21,18.89
9065,Product_9065,Category_6,257.13,10.37
9066,Product_9066,Category_2,345.90,5.19
9067,Product_9067,Category_11,34.18,2.04
9068,Product_9068,Category_3,358.56,9.60
9069,Product_9069,Category_13,481.03,9.82
9070,Product_9070,Category_7,442.96,15.23
9071,Product_9071,Category_6,207.88,10.37
9072,Product_9072,Category_18,380.31,1.76
9073,Product_9073,Category_1,254.52,1.59
9074,Product_9074,Category_6,357.83,10.37
9075,Product_9075,Category_2,224.13,5.19
9076,Product_9076,Category_11,382.77,2.04
9077,Product_9077,Category_5,29.82,15.25
9078,Product_9078,Category_5,134.68,15.25
9079,Product_9079,Category_13,72.56,9.82
9080,Product_9080,Category_19,228.46,12.09
9081,Product_9081,Category_11,131.95,2.04
9082,Product_9082,Category_2,14.08,5.19
9083,Product_9083,Category_17,37.93,8.62
9084,Product_9084,Category_18,453.27,1.76
9085,Product_9085,Category_8,260.96,4.87
9086,Product_9086,Category_12,333.37,16.64
9087,Product_9087,Category_1,205.29,1.59
9088,Product_9088,Category_17,381.24,8.62
9089,Product_9089,Category_9,62.99,17.02
9090,Product_9090,Category_17,277.44,8.62
9091,Product_9091,Category_20,78.73,7.01
9092,Product_9092,Category_6,479.64,10.37
9093,Product_9093,Category_3,64.39,9.60
9094,Product_9094,Category_14,320.44,18.89
9095,Product_9095,Category_12,36.52,16.64
9096,Product_9096,Category_5,93.66,15.25
9097,Product_9097,Category_17,455.13,8.62
9098,Product_9098,Category_1,90.94,1.59
9099,Product_9099,Category_6,6.15,10.37
9100,Product_9100,Category_3,137.17,9.60
9101,Product_9101,Category_1,429.44,1.59
9102,Product_9102,Category_3,398.10,9.60
9103,Product_9103,Category_8,363.33,4.87
9104,Product_9104,Category_19,403.53,12.09
9105,Product_9105,Category_12,97.59,16.64
9106,Product_9106,Category_18,496.49,1.76
9107,Product_9107,Category_13,230.83,9.82
9108,Product_9108,Category_17,284.00,8.62
9109,Product_9109,Category_12,452.84,16.64
9110,Product_9110,Category_7,26.56,15.23
9111,Product_9111,Category_6,233.70,10.37
9112,Product_9112,Category_2,381.79,5.19
9113,Product_9113,Category_13,392.82,9.82
9114,Product_9114,Category_6,145.73,10.37
9115,Product_9115,Category_8,234.29,4.87
9116,Product_9116,Category_8,325.51,4.87
9117,Product_9117,Category_17,176.32,8.62
9118,Product_9118,Category_1,29.47,1.59
9119,Product_9119,Category_16,397.78,10.21
9120,Product_9120,Category_10,80.33,1.96
9121,Product_9121,Category_8,351.41,4.87
9122,Product_9122,Category_14,421.02,18.89
9123,Product_9123,Category_20,327.78,7.01
9124,Product_9124,Category_5,41.93,15.25
9125,Product_9125,Category_13,452.87,9.82
9126,Product_9126,Category_4,119.37,7.07
9127,Product_9127,Category_6,329.18,10.37
9128,Product_9128,Category_15,289.43,5.71
9129,Product_9129,Category_18,377.08,1.76
9130,Product_9130,Category_7,429.94,15.23
9131,Product_9131,Category_11,323.54,2.04
9132,Product_9132,Category_16,470.52,10.21
9133,Product_9133,Category_1,270.62,1.59
9134,Product_9134,Category_12,199.32,16.64
9135,Product_9135,Category_17,97.42,8.62
9136,Product_9136,Category_11,348.20,2.04
9137,Product_9137,Category_17,396.08,8.62
9138,Product_9138,Category_15,436.80,5.71
9139,Product_9139,Category_2,334.76,5.19
9140,Product_9140,Category_10,42.81,1.96
9141,Product_9141,Category_1,19.86,1.59
9142,Product_9142,Category_6,86.70,10.37
9143,Product_9143,Category_1,456.44,1.59
9144,Product_9144,Category_19,356.18,12.09
9145,Product_9145,Category_5,493.31,15.25
9146,Product_9146,Category_10,107.16,1.96
9147,Product_9147,Category_8,371.82,4.87
9148,Product_9148,Category_15,202.37,5.71
9149,Product_9149,Category_20,272.60,7.01
9150,Product_9150,Category_2,327.51,5.19
9151,Product_9151,Category_17,305.11,8.62
9152,Product_9152,Category_6,285.72,10.37
9153,Product_9153,Category_8,370.55,4.87
9154,Product_9154,Category_9,161.16,17.02
9155,Product_9155,Category_10,277.01,1.96
9156,Product_9156,Category_12,486.91,16.64
9157,Product_9157,Category_20,356.46,7.01
9158,Product_9158,Category_10,332.24,1.96
9159,Product_9159,Category_4,492.82,7.07
9160,Product_9160,Category_11,359.01,2.04
9161,Product_9161,Category_2,394.74,5.19
9162,Product_9162,Category_12,23.97,16.64
9163,Product_9163,Category_20,5.73,7.01
9164,Product_9164,Category_11,472.54,2.04
9165,Product_9165,Category_8,284.09,4.87
9166,Product_9166,Category_18,425.06,1.76
9167,Product_9167,Category_14,468.98,18.89
9168,Product_9168,Category_5,237.31,15.25
9169,Product_9169,Category_15,288.57,5.71
9170,Product_9170,Category_11,433.02,2.04
9171,Product_9171,Category_12,243.57,16.64
9172,Product_9172,Category_8,330.10,4.87
9173,Product_9173,Category_20,315.51,7.01
9174,Product_9174,Category_6,175.62,10.37
9175,Product_9175,Category_5,213.55,15.25
9176,Product_9176,Category_20,494.00,7.01
9177,Product_9177,Category_16,329.76,10.21
9178,Product_9178,Category_18,55.03,1.76
9179,Product_9179,Category_19,25.22,12.09
9180,Product_9180,Category_11,259.21,2.04
9181,Product_9181,Category_6,206.06,10.37
9182,Product_9182,Category_17,228.91,8.62
9183,Product_9183,Category_13,213.96,9.82
9184,Product_9184,Category_12,90.74,16.64
9185,Product_9185,Category_2,245.13,5.19
9186,Product_9186,Category_12,409.56,16.64
9187,Product_9187,Category_4,228.74,7.07
9188,Product_9188,Category_8,334.65,4.87
9189,Product_9189,Category_5,251.23,15.25
9190,Product_9190,Category_14,210.83,18.89
9191,Product_9191,Category_15,492.72,5.71
9192,Product_9192,Category_15,179.39,5.71
9193,Product_9193,Category_6,483.46,10.37
9194,Product_9194,Category_5,484.31,15.25
9195,Product_9195,Category_9,82.24,17.02
9196,Product_9196,Category_12,157.25,16.64
9197,Product_9197,Category_15,443.56,5.71
9198,Product_9198,Category_13,188.62,9.82
9199,Product_9199,Category_14,494.13,18.89
9200,Product_9200,Category_11,425.81,2.04
9201,Product_9201,Category_3,167.71,9.60
9202,Product_9202,Category_14,486.15,18.89
9203,Product_9203,Category_1,469.77,1.59
9204,Product_9204,Category_12,108.36,16.64
9205,Product_9205,Category_7,4.44,15.23
9206,Product_9206,Category_16,380.87,10.21
9207,Product_9207,Category_17,259.99,8.62
9208,Product_9208,Category_17,297.20,8.62
9209,Product_9209,Category_13,58.09,9.82
9210,Product_9210,Category_20,258.30,7.01
9211,Product_9211,Category_8,168.10,4.87
9212,Product_9212,Category_7,378.56,15.23
9213,Product_9213,Category_11,21.19,2.04
9214,Product_9214,Category_5,198.11,15.25
9215,Product_9215,Category_7,298.47,15.23
9216,Product_9216,Category_11,268.40,2.04
9217,Product_9217,Category_18,466.33,1.76
9218,Product_9218,Category_3,90.32,9.60
9219,Product_9219,Category_2,308.54,5.19
9220,Product_9220,Category_1,173.31,1.59
9221,Product_9221,Category_14,485.73,18.89
9222,Product_9222,Category_2,305.20,5.19
9223,Product_9223,Category_12,382.08,16.64
9224,Product_9224,Category_13,432.23,9.82
9225,Product_9225,Category_20,203.78,7.01
9226,Product_9226,Category_7,458.16,15.23
9227,Product_9227,Category_3,236.02,9.60
9228,Product_9228,Category_7,466.03,15.23
9229,Product_9229,Category_16,212.75,10.21
9230,Product_9230,Category_18,381.68,1.76
9231,Product_9231,Category_4,349.78,7.07
9232,Product_9232,Category_12,144.29,16.64
9233,Product_9233,Category_12,47.61,16.64
9234,Product_9234,Category_3,136.13,9.60
9235,Product_9235,Category_2,335.24,5.19
9236,Product_9236,Category_9,117.93,17.02
9237,Product_9237,Category_11,344.97,2.04
9238,Product_9238,Category_11,46.96,2.04
9239,Product_9239,Category_13,194.72,9.82
9240,Product_9240,Category_4,304.26,7.07
9241,Product_9241,Category_14,298.52,18.89
9242,Product_9242,Category_13,219.29,9.82
9243,Product_9243,Category_4,132.91,7.07
9244,Product_9244,Category_16,281.37,10.21
9245,Product_9245,Category_1,111.36,1.59
9246,Product_9246,Category_6,451.64,10.37
9247,Product_9247,Category_7,421.03,15.23
9248,Product_9248,Category_5,147.50,15.25
9249,Product_9249,Category_1,312.12,1.59
9250,Product_9250,Category_2,68.74,5.19
9251,Product_9251,Category_7,387.60,15.23
9252,Product_9252,Category_20,155.25,7.01
9253,Product_9253,Category_20,412.76,7.01
9254,Product_9254,Category_5,187.89,15.25
9255,Product_9255,Category_16,267.29,10.21
9256,Product_9256,Category_2,483.56,5.19
9257,Product_9257,Category_2,178.85,5.19
9258,Product_9258,Category_4,117.40,7.07
9259,Product_9259,Category_13,445.51,9.82
9260,Product_9260,Category_18,152.94,1.76
9261,Product_9261,Category_15,331.81,5.71
9262,Product_9262,Category_4,2.64,7.07
9263,Product_9263,Category_1,79.51,1.59
9264,Product_9264,Category_19,319.94,12.09
9265,Product_9265,Category_7,355.81,15.23
9266,Product_9266,Category_15,342.93,5.71
9267,Product_9267,Category_20,234.29,7.01
